Text,target
"Plenty of articles have been written about the danger and disease's caused by Chinese made dog treats.  These treats are made in China.  Plenty of healthy USA made treats available.  Avoid these at all costs!!!  After the latest information was released, I tried to return to Amazon, but they said no.  Please do not buy these ""treats"".",0.0
"I have not found a better wasabi powder.<br /><br />Ofcourse the best wasabi is the actual scrapings of the root, but this is next to it. Strong, no aditives.",2.0
"Starbucks' Vanilla Flavored Ground Coffee sounded so good, I decided to order it when it was offered through the Vine program. And I'm so glad I did! It has a full, rich flavor, which is surprising considering that it is definitely less aromatic than similar vanilla products. In fact, one has to lean in close even to a just opened bag to get a whiff of the vanilla (which for those of us who enjoy the smell of coffee, and particularly flavored coffee, is a disappointment). However, once brewed, the vanilla flavoring comes across in just the right amount. On the second brewing, we (my husband and I) did decide to make it a bit stronger just for personal tastes, but this coffee is smooth and full even without the extra boost. Definitely a coffee we'd both recommend to lovers of flavored coffees!",1.0
"I did not care for this product at all, I thought it was the same tea my sisters and I use to drink when we were in elementary school. I found out the tea we use to drink actually came from the root of a particular type of tree.",0.0
"This thing was hanging on the window for 2 days, managed to catch only 1 tiny fruit fly...<br /><br />I'd save your money, these fly catchers don't work at all. Just clean your house!",0.0
"To me, these taste like turnip greens and pears mixed together. I know the name of this flavor involves garden greens, but I thought the ""greens"" would be pretty tasteless, for some odd reason. You can very much taste them! I didn't care for this flavor at all. My 3 year old looked at me like I was the worst mother ever for daring to let him taste it. My 1 year old LOVES them, though! He's the closest to the target age, so I guess he would be the best judge in this case. Little ones don't exactly have the same taste ""likes"" as the older generation. (Have you ever tasted formula?!)<br /><br />I will say that the turnip green flavor wasn't as strong to me after these have been refrigerated, even if my husband disagrees.<br /><br />I know that there's the whole argument against these pouches because they aren't recyclable. I DO wish that they could be recycled, but otherwise, I LOVE these pouches! They are just so handy, especially with traveling.<br /><br />Overall, my youngest gives these a big thumbs up. If you're buying them for an older child, I'd probably try one before buying a whole case!",1.0
"I prefer the ""extra bold"" coffees, so this one really lacking on the flavor.  It's fairly weak, at the smallest cup setting its drinkable, but I won't be buying it again.  I'd recommend the Timothy's World Coffee, Rainforest Decaf Espresso instead.",1.0
"I must say at first I had no idea that I was drinking something than our usual Sunday morning special coffee.  It is just smooth and delicious without kicking up my GERD, yay!  I will continue to purchase this, one because its really good and I can use any help I can get to still be able to drink my beloved coffee!  Thanks for creating this!",2.0
"Beanitos Black Bean chips contain black beans, rice, sunflower oil, guar bean gum, and sea salt.  They are also non-GMO.<br />An individual bag (as sold here) contains 25% of recommended daily fiber, and the chips are tasty!<br />Those with a gluten sensitivity will enjoy that they are gluten-free, and the kosher will note that they are kosher and parve.<br />Since the health food store only has these sometimes, I'm glad to find a consistent source.  Thank you, Amazon!",2.0
"Delicious combination of fine liquors in chocolate bottles.  My wife LOVES them, and I am fond of them too.  Great gift for a special occassion or just eat them for no reason at all!",2.0
"I've offered them to my dog repeatedly and only once has he even taken one in his mouth. He immediately laid it on the floor and never went back to it. Admittedly, he is very picky about his treats. My friend's dog isn't interested in them either.",0.0
"These chips taste okay - although I probably would have liked the Nacho flavor better, they were 3 dollars more a case at the time I made my purchase. The main problem with these chips, is half of every bag is protein powder at the bottom of the bag, so your stuck trying to scoop it up with your fingers or end up just throwing it out. I guess, in trying to make them low fat, the oils that usually hold chips together is missing, so you end up with half a bag of crumbs. I ordered 3 cases and every bag is like this, so I don't believe it's an isolated problem.",0.0
